term,idf
usefulness,5.132496328186477
user,3.5230584157523768
using,1.5215784155422525
usually,4.621670704420486
utilised,5.537961436294641
utility,4.151667075174751
utilization,5.537961436294641
utilize,4.844814255734696
utilized,4.844814255734696
utilizes,4.844814255734696
utilizing,4.151667075174751
utr,5.132496328186477
utrs,5.132496328186477
vaccination,5.537961436294641
vaccine,4.844814255734696
vae,5.132496328186477
vagina,5.537961436294641
vaginosis,5.537961436294641
validate,4.621670704420486
validated,3.4585198946148052
validates,5.537961436294641
validation,2.56754697072494
validity,4.844814255734696
valine,5.537961436294641
valuable,4.151667075174751
value,2.8989041066793826
variability,4.439349147626531
variable,3.7462019670665865
variant,4.033884039518368
variation,4.151667075174751
variational,5.132496328186477
varied,5.132496328186477
varies,4.844814255734696
variety,4.285198467799273
various,3.2353763433005955
varying,4.285198467799273
vasculogenic,5.537961436294641
vast,5.132496328186477
vcan,5.537961436294641
vcu,5.537961436294641
vec,5.537961436294641
vector,2.8989041066793826
vein,5.537961436294641
venous,5.537961436294641
ventral,5.537961436294641
ventricle,5.537961436294641
verb,5.537961436294641
verhaak,5.537961436294641
verified,5.132496328186477
versatile,5.537961436294641
versatility,5.537961436294641
versus,4.844814255734696
vertebrate,5.537961436294641
vesicle,5.132496328186477
vesicular,5.537961436294641
vgg,5.537961436294641
via,3.2353763433005955
viability,5.537961436294641
viable,5.537961436294641
view,4.844814255734696
vimentin,5.537961436294641
vina,5.537961436294641
viral,4.033884039518368
virtual,4.285198467799273
virtually,5.537961436294641
virulence,4.621670704420486
virulent,5.537961436294641
virus,4.439349147626531
visible,5.537961436294641
vision,4.844814255734696
visual,4.621670704420486
visualization,4.621670704420486
visualized,5.537961436294641
vital,4.439349147626531
vitro,4.439349147626531
vivo,4.844814255734696
vm,5.537961436294641
vocabulary,5.537961436294641
vocs,5.537961436294641
voltage,5.537961436294641
volume,5.537961436294641
volunteer,5.132496328186477
voting,4.844814255734696
vulnerability,5.537961436294641
walk,5.132496328186477
wall,5.537961436294641
warm,5.537961436294641
warrant,5.537961436294641
warranted,5.537961436294641
washington,5.132496328186477
water,5.537961436294641
wavelet,5.537961436294641
way,4.033884039518368
wbsr,5.537961436294641
wdi,5.537961436294641
weaker,5.537961436294641
weakness,5.537961436294641
web,3.5230584157523768
webpage,5.537961436294641
webserver,4.439349147626531
website,5.537961436294641
week,5.132496328186477
weight,5.132496328186477
weighted,4.621670704420486
weighting,5.537961436294641
well,2.8638127868681122
west,5.537961436294641
wet,5.132496328186477
wgs,5.132496328186477
whereas,5.132496328186477
wherein,5.537961436294641
whether,4.285198467799273
white,5.537961436294641
whole,3.592051287239328
whose,4.621670704420486
wide,3.340736858958422
widely,3.5230584157523768
wider,5.537961436294641
widespread,5.132496328186477
wild,5.537961436294641
wiley,5.537961436294641
window,5.132496328186477
within,3.3978952727983707
without,3.592051287239328
witnessed,5.132496328186477
wnv,5.537961436294641
woman,4.621670704420486
wonderful,5.537961436294641
word,4.621670704420486
work,3.0956144009254367
worker,5.537961436294641
workflow,5.132496328186477
working,5.537961436294641
workload,5.132496328186477
world,4.439349147626531
worldwide,4.621670704420486
worrying,5.537961436294641
would,4.151667075174751
wp,5.537961436294641
wrapped,5.537961436294641
wrong,5.537961436294641
wt,5.537961436294641
wts,5.537961436294641
ww,5.537961436294641
www,5.132496328186477
xai,5.537961436294641
xcms,5.537961436294641
xdtd,5.537961436294641
xgboost,4.439349147626531
xp,5.537961436294641
yale,5.537961436294641
year,3.7462019670665865
yeast,5.537961436294641
yet,3.928523523860541
yield,4.285198467799273
yielded,4.285198467799273
yielding,5.537961436294641
ypt,5.537961436294641
yuval,5.537961436294641
zebra,5.537961436294641
zero,5.132496328186477
zhanglab,5.537961436294641
zhao,5.537961436294641
zhng,5.537961436294641
zhulab,5.537961436294641
zinc,5.537961436294641
znf,5.132496328186477
zwitterionic,5.537961436294641
